5,0,1.000467,1.0004669427871704,524942984,4197583840.5021343,0,709520,1279,32,1500,false
5,10.000257,11.003713,1.0034559965133667,266076160,2121278150.1093411,10,847080,7501,10978,1500,false
5,1.000467,2.000466,0.9999989867210388,499384320,3995078608.1291018,0,706624,1162,98,1500,false
5,11.003713,12.000635,0.9969220161437988,277872640,2229844545.512927,135,715312,4733,6371,1500,false
5,12.000635,13.0056,1.0049649477005005,62914560,500829885.8101052,91,580648,4907,6958,1500,false
5,13.0056,14.000103,0.9945030212402344,376176640,3026047237.3899803,0,786264,1456,91,1500,false
5,14.000103,15.000119,1.0000159740447998,478412800,3827241263.476598,0,865904,1474,32,1500,false
5,15.000119,16.000131,1.0000120401382446,486277120,3890170121.813938,0,873144,1535,59,1500,false
5,16.000131,17.000159,1.0000280141830444,314572800,2516511901.9749446,0,752960,1331,44,1500,false
5,17.000159,18.0036,1.0034409761428833,483655680,3855977114.7406735,0,863008,9228,11007,1500,false
5,18.0036,19.000101,0.9965010285377502,352583680,2830573536.0243487,0,763096,1275,51,1500,false
5,19.000101,20.000165,1.0000640153884888,490209280,3921423208.5698743,0,876040,1432,43,1500,false
5,20.000165,21.000141,0.9999759793281555,488898560,3911282431.631781,0,902104,1529,51,1500,false
5,2.000466,3.05165,1.051184058189392,503316480,3830472702.3119855,0,870248,13966,21748,1500,false
5,21.000141,22.001505,1.00136399269104,408944640,3267100818.362862,0,655944,8690,10845,1500,false
5,22.001505,23.000109,0.9986039996147156,302776320,2425596693.9192557,0,719656,1364,30,1500,false
5,23.000109,24.000112,1.0000029802322388,492830720,3942634010.0350175,0,849976,1479,44,1500,false
5,24.000112,25.004692,1.004580020904541,479723520,3820291146.686742,0,867352,3888,3981,1500,false
5,25.004692,26.000168,0.9954760074615479,486277120,3907896253.4918423,0,876040,1431,76,1500,false
5,26.000168,27.000637,1.0004689693450928,460062720,3678776526.5815864,79,715312,1126,136,1500,false
5,27.000637,28.000177,0.9995399713516235,486277120,3892007394.9013476,0,852872,1479,50,1500,false
5,28.000177,29.000531,1.0003540515899658,494141440,3951732402.859648,32,922376,1450,36,1500,false
5,29.000531,30.000221,0.9996899962425232,491520000,3933379362.3819203,0,755856,1249,49,1500,false
5,30.000221,31.000835,1.000614047050476,509870080,4076457503.2937117,0,760200,1688,178,1500,false
5,3.05165,4.00359,0.9519400000572205,385351680,3238453515.7832365,35,518384,3045,2605,1500,false
5,31.000835,32.000141,0.9993060231208801,498073600,3987355932.826203,60,870248,1838,197,1500,false
5,32.000141,33.000321,1.0001800060272217,515112960,4120162026.0021896,0,731240,1188,66,1500,false
5,33.000321,34.00026,0.9999390244483948,503316480,4026777374.97163,0,884728,1449,22,1500,false
5,34.00026,35.000338,1.0000779628753662,500695040,4005248059.3447385,0,925272,1450,16,1500,false
5,35.000338,36.000278,0.9999399781227112,500695040,4005800755.681401,0,945544,1493,99,1500,false
5,36.000278,37.000308,1.0000300407409668,496762880,3973983658.586306,0,978848,1545,39,1500,false
5,37.000308,38.001946,1.0016380548477173,412876800,3297612729.482577,0,742824,2570,1294,1500,false
5,38.001946,39.000144,0.9981979727745056,420741120,3372005405.5453067,0,793504,1412,39,1500,false
5,39.000144,40.000093,0.9999489784240723,487587840,3900901750.1548324,0,857216,1517,99,1500,false
5,40.000093,41.001702,1.001608967781067,393216000,3140674755.5075784,0,870248,3897,3550,1500,false
5,4.00359,5.000422,0.996832013130188,526909440,4228671897.0465865,0,836944,1442,33,1500,false
5,41.001702,42.00016,0.9984580278396606,483655680,3875220922.7780886,0,849976,1459,42,1500,false
5,42.00016,43.000156,0.9999960064888,488898560,3911204099.4373765,0,863008,1462,74,1500,false
5,43.000156,44.000178,1.000022053718567,478412800,3827217995.6114306,0,889072,1685,172,1500,false
5,44.000178,45.000125,0.9999470114707947,494141440,3953341001.7251287,0,920928,1519,18,1500,false
5,45.000125,46.000202,1.0000770092010498,492830720,3942342163.379733,0,935408,1522,23,1500,false
5,46.000202,47.000128,0.999925971031189,491520000,3932451115.3009653,0,944096,1448,48,1500,false
5,47.000128,48.000003,0.999875009059906,490209280,3922164475.0249367,12,786264,1383,36,1500,false
5,48.000003,49.00016,1.0001569986343384,488898560,3910574525.1400747,0,854320,1355,92,1500,false
5,49.00016,50.001332,1.0011719465255737,491520000,3927557113.087325,0,877488,1557,125,1500,false
5,5.000422,6.000196,0.9997739791870117,532152320,4258180997.5309134,0,509696,877,45,1500,false
5,6.000196,7.000307,1.0001109838485718,511180800,4088992587.865817,25,864456,1458,20,1500,false
5,7.000307,8.000275,0.9999679923057556,279183360,2233538370.4132433,0,796400,1372,25,1500,false
5,8.000275,9.001567,1.0012919902801514,507248640,4052753002.512899,0,926720,6572,6480,1500,false
5,9.001567,10.000257,0.9986900091171265,503316480,4031813478.898804,0,961472,1653,94,1500,false
